"Dato","Tilsig","Temperatur","Nedbor","Evaporasjon","Snodybde","Avrenning","Vindstyrke","Solstraaling"
2011-05-26,22.076,275.038541666667,2269.5475,-736.2923,8.58354583333333,567.6709,6.3523375,157.4938375
2011-05-27,20.694,275.660208333333,2451.3897,-1131.3454,7.21660416666667,965.0496,2.52455,191.040633333333
2011-05-28,22.135,275.74125,4985.1221,-1357.649,5.18826666666667,576.1162,7.38342916666667,173.7500875
2011-05-29,22.517,274.554583333333,3595.5963,-1953.7769,5.25832916666667,519.3428,8.02085833333333,288.687408333333
2011-05-30,20.842,275.513541666667,5415.6967,-1930.7953,4.7812125,263.8902,10.22415,277.266579166667
2011-05-31,21.005,275.077916666667,7762.447,-541.4049,4.832275,513.9763,5.42034583333333,84.8952833333333
2011-06-01,21.965,276.171041666667,5547.7321,-1775.3349,3.63682083333333,466.9709,8.24527083333333,211.933491666667
2011-06-02,29.27,278.537916666667,1579.154,-1601.8045,3.78289583333333,638.6435,11.6205416666667,194.508991666667
2011-06-03,62.481,281.011875,176.4672,-1149.2777,5.79234583333333,642.2027,9.72649583333333,166.774070833333
2011-06-04,111.099,279.2125,2311.5576,-1844.614,7.48359583333333,1089.601,7.84805833333333,246.053633333333
2011-06-05,86.579,279.866041666667,364.7283,-2298.8747,5.15647916666667,599.5053,8.5607875,259.152154166667
2011-06-06,94.852,280.466041666667,11873.1762,-624.8704,6.94319583333333,2744.9037,7.5981125,81.0369333333333
2011-06-07,178.475,283.444583333333,11236.3898,-975.7761,7.09579583333333,3413.7814,5.37049583333333,128.940795833333
2011-06-08,169.236,284.5025,4785.7485,-1913.8645,4.99744583333333,2039.5594,7.78725833333333,199.161691666667
2011-06-09,238.954,284.33125,37009.3844,-893.0277,1.99001666666667,11377.1912,10.1280708333333,77.6947
2011-06-10,286.621,281.832916666667,41279.5822,-415.2114,8.76155416666667,13716.4911,9.91235416666667,66.1038666666667
2011-06-11,361.798,281.90125,23880.3962,-580.6786,21.6494458333333,13728.0561,9.518925,160.099208333333
2011-06-12,282.669,279.488333333333,10363.0332,-321.5386,30.8814041666667,8497.0928,4.599275,117.9769625
2011-06-13,173.48,279.435625,102.5238,-1191.2151,18.743675,4620.7903,4.49885,228.986520833333
2011-06-14,113.087,277.716458333333,6042.5662,-760.6255,26.5515416666667,5802.8921,6.55419583333333,202.137779166667
2011-06-15,84.294,277.853125,1618.5905,-833.3444,14.6936,3434.2391,5.2592125,152.9263625
2011-06-16,70.531,280.454375,386.4207,-1993.9246,5.30900416666667,1397.3581,6.6904625,224.696745833333
2011-06-17,70.724,279.535833333333,4060.2535,-1588.3356,2.75297916666667,1111.8371,5.96460833333333,144.098429166667
2011-06-18,65.045,279.802916666667,4559.04,-2243.3824,3.44599583333333,1447.1689,6.01912083333333,207.750270833333
2011-06-19,68.551,280.525625,9184.1035,-2261.4753,5.53790833333333,2761.8018,3.8027875,231.175595833333
2011-06-20,69.036,279.806458333333,3969.5688,-1755.7966,7.90324166666667,1859.8793,6.11055833333333,192.7631125
2011-06-21,67.375,279.615208333333,11.8316,-2486.2213,5.94482083333333,891.2476,7.69294583333333,263.273654166667
2011-06-22,52.705,280.742708333333,840.8354,-2333.5869,5.08013333333333,1810.9641,4.252825,287.1303875
2011-06-23,52.411,278.920833333333,14589.8628,-1120.606,4.98483333333333,3124.701,3.70640833333333,119.328895833333
2011-06-24,58.781,277.841458333333,2706.8409,-1069.2463,4.44427916666667,985.5311,5.71493333333333,119.391283333333
2011-06-25,52.022,278.578541666667,731.4309,-1473.3616,7.4580875,800.5219,3.68053333333333,184.180654166667
2011-06-26,46.717,281.308125,123.2253,-2007.8267,6.40262916666667,1172.3229,4.4082,246.967195833333
2011-06-27,55.021,282.414166666667,7237.2779,-1080.5473,3.97372916666667,1638.4051,7.12167083333333,102.406875
2011-06-28,132.782,285.889166666667,13492.7428,-1860.9731,0.00635833333333333,3265.2357,9.65241666666667,145.878733333333
2011-06-29,201.226,284.44,19690.0461,-1479.2287,0.120804166666667,3797.1436,9.9449375,105.7850125
2011-06-30,167.649,280.060625,6956.3391,-415.9628,15.9143833333333,2337.5263,4.63038333333333,54.3872875
2011-07-01,98.915,277.947083333333,4051.1714,-684.4047,9.44821666666667,2658.9855,5.21629583333333,125.711345833333
2011-07-02,81.351,282.5775,680.8675,-1155.6007,1.56403333333333,672.7278,3.75578333333333,117.56245
2011-07-03,89.34,284.750833333333,9321.8723,-999.4464,0.4005625,1770.0197,3.79359583333333,90.9066625
2011-07-04,101.894,286.177083333333,612.9965,-2664.927,0.178033333333333,202.4586,3.87344583333333,202.951566666667
2011-07-05,92.282,287.116875,80.6078,-3737.776,0,16.9425,4.37514166666667,294.954479166667
2011-07-06,85.011,286.475208333333,6319.5751,-2827.0407,0.623083333333333,960.4541,5.44307083333333,241.215158333333
2011-07-07,82.575,285.412708333333,14110.0548,-2676.2995,0.413291666666667,2624.2547,6.68836666666667,215.494558333333
2011-07-08,74.204,284.394166666667,9541.3999,-2206.6888,1.88192916666667,1881.145,6.56539583333333,195.095058333333
2011-07-09,84.588,282.037291666667,8538.168,-1900.9962,10.8533291666667,4281.1223,7.9695375,274.320491666667
2011-07-10,85.53,279.804375,6702.4231,-1002.864,17.3959166666667,5049.0461,5.1818,238.837145833333
2011-07-11,67.671,278.25875,4341.7326,-1184.0872,13.4665041666667,3578.6927,2.99779166666667,243.2502125
2011-07-12,55.379,276.374583333333,3944.0468,-469.0638,24.5868583333333,4464.6782,6.34078333333333,174.30025
2011-07-13,43.335,277.177083333333,0,-1396.6391,13.6064333333333,3176.8937,2.710325,334.184329166667
2011-07-14,38.208,281.503333333333,0,-2751.9435,2.4606,1364.2644,3.74489583333333,330.112375
2011-07-15,38.765,282.709791666667,468.7497,-2285.5314,3.52235416666667,950.53,3.398425,266.014491666667
2011-07-16,41.276,283.268333333333,376.5076,-2116.2003,4.298075,1081.4894,4.93462083333333,237.0045
2011-07-17,46.555,281.134791666667,6005.6671,-1227.3629,14.4202166666667,2394.0913,10.423425,125.742854166667
2011-07-18,58.267,280.011041666667,761.4568,-1549.3762,26.5388291666667,4380.3415,6.57674583333333,271.5171
2011-07-19,51.408,278.775833333333,612.9928,-774.975,43.6358208333333,4636.3064,6.96927916666667,203.838075
2011-07-20,71.199,278.729375,2572.8235,-930.473,34.1621791666667,4500.3818,5.45019166666667,208.0928375
2011-07-21,75.161,279.647708333333,806.0187,-1199.9429,24.4343041666667,3656.0818,4.08036666666667,197.345525
2011-07-22,64.5,278.388958333333,16065.6198,-384.6443,42.2815,6468.7875,5.65107083333333,76.8050833333333
2011-07-23,112.881,281.252291666667,6114.9002,-880.8274,25.2035458333333,6084.8334,5.525975,153.3133
2011-07-24,159.075,281.813541666667,2951.4245,-1625.7305,15.5456083333333,3889.229,4.70385,210.9139125
2011-07-25,105.847,278.335208333333,13001.8219,-209.1349,39.1851125,5352.6353,5.94799583333333,54.7217125
2011-07-26,102.413,278.398333333333,6305.7914,44.4791,64.3314458333333,6007.4519,4.42368333333333,46.0029583333333
2011-07-27,80.548,278.189166666667,26.524,61.7291,82.3058666666667,7034.3054,1.95235833333333,205.3677
2011-07-28,67.548,277.667708333333,21.2229,102.4352,87.0680208333333,7657.3679,2.49200416666667,267.816691666667
2011-07-29,73.139,278.092916666667,130.4707,-58.9404,90.38705,5841.769,2.330525,176.5615875
2011-07-30,67.019,279.205625,72.129,-171.9555,91.84935,7542.2822,2.01325,250.1525125
2011-07-31,67.869,279.807916666667,50.9172,-604.5781,84.7283583333333,5959.8349,3.46369166666667,268.4017125
2011-08-01,62.368,280.50125,215.7651,-553.0041,87.2397291666667,5120.8472,3.34230416666667,217.659908333333
2011-08-02,67.822,280.693541666667,396.5201,-489.5435,88.3588208333333,5240.6339,3.9661125,207.1341
2011-08-03,70.485,281.461041666667,6717.6074,-988.216,78.19845,5864.2104,3.5564125,214.835966666667
2011-08-04,66.121,280.574375,2027.9026,-962.0606,68.7567,4027.2549,3.832125,182.922929166667
2011-08-05,71.057,278.299375,4461.4411,-511.1021,68.3560791666667,3858.3167,6.5459625,100.308445833333
2011-08-06,66.346,280.600416666667,1369.2417,-1051.5708,64.7574916666667,4345.6965,3.57267083333333,191.2761375
2011-08-07,58.608,278.219583333333,4059.2476,-708.5633,60.9299041666667,3284.8902,5.94909166666667,110.184645833333
2011-08-08,54.776,278.656875,3084.2421,-718.312,77.9505791666667,4802.3869,5.437225,184.463358333333
2011-08-09,43.777,276.057708333333,4030.9988,-544.2328,72.8513375,3741.5811,10.254075,143.565141666667
2011-08-10,34.167,275.630416666667,831.4774,-866.025,70.2127958333333,2276.3088,6.82839583333333,189.244745833333
2011-08-11,28.5,275.46375,0,-1236.3237,63.3078291666667,2259.9322,1.73684166666667,262.819441666667
2011-08-12,27.396,276.857291666667,0,-1242.3474,61.8135875,2514.9021,2.98154166666667,252.0067375
2011-08-13,28.476,277.905833333333,1.1288,-1741.522,53.2555541666667,1717.2318,8.39718333333333,257.695083333333
2011-08-14,30.243,278.970416666667,2074.2305,-874.4263,50.7124208333333,2028.5065,11.7613,121.096970833333
2011-08-15,93.4,279.100833333333,16974.8327,-406.718,49.8222916666667,4936.5236,8.87957916666667,60.6635333333333
2011-08-16,88.631,277.574583333333,4806.027,-334.3017,50.8650125,2156.4997,4.66405,47.4412291666667
2011-08-17,65.169,278.406875,811.1411,-967.6089,46.9101541666667,1942.4968,2.5680125,153.241783333333
2011-08-18,52.162,278.115,3198.3556,-1034.7678,45.9119791666667,2410.4417,2.7383375,166.749445833333
2011-08-19,43.692,277.267708333333,3928.1921,-709.8842,42.3959166666667,1963.999,2.06412916666667,98.0470583333333
2011-08-20,42.657,277.661875,2007.5699,-990.356,38.8545625,1860.5889,2.85345833333333,140.026879166667
2011-08-21,39.056,275.727291666667,6968.4276,-723.728,41.9445083333333,2035.6774,6.55949166666667,123.160620833333
2011-08-22,41.8,278.056041666667,1573.7341,-1032.575,37.9199166666667,2045.9182,4.22995833333333,168.045
2011-08-23,36.754,278.177916666667,53.0742,-958.3353,38.0979083333333,1845.2331,4.3928625,190.580966666667
2011-08-24,36.856,277.856458333333,3590.3977,-458.2895,37.8116833333333,2172.887,9.20913333333333,80.7292166666667
2011-08-25,44.479,277.893958333333,906.0429,-174.6998,41.6838708333333,2028.5097,6.12841666666667,54.1711583333333
2011-08-26,45.025,279.363958333333,7514.1043,-805.3918,36.4447541666667,4060.0187,8.39322083333333,142.9989875
2011-08-27,138.779,280.700625,18471.7812,-481.5651,28.2937666666667,6809.3243,10.6367416666667,74.2418333333333
2011-08-28,163.567,277.734583333333,24521.7273,-304.4735,33.1066791666667,6826.74,6.77037083333333,44.7390208333333
2011-08-29,98.458,276.663333333333,269.9757,-451.2615,43.71845,2522.0551,4.17602083333333,154.056470833333
2011-08-30,60.071,277.292916666667,1787.2676,-181.3577,43.5086083333333,2095.0699,4.25724166666667,86.5461666666667
2011-08-31,46.783,277.335,2486.6055,-630.731,30.5698666666667,1903.5898,2.41105833333333,109.5037125
2011-09-01,38.61,276.89375,133.079,-720.6302,32.3628958333333,1252.3026,1.8297625,144.180608333333
2011-09-02,33.792,276.551875,348.3446,-341.8958,44.4686791666667,1827.1447,6.053075,114.2486
2011-09-03,42.587,277.206666666667,4608.4259,-226.6439,43.6738958333333,2390.3919,8.90207916666667,51.4146333333333
2011-09-04,80.469,278.919583333333,2787.5675,-310.019,33.494475,1792.3376,7.25760833333333,50.8297166666667
2011-09-05,80.765,279.872916666667,8099.4535,-764.0904,29.826,3183.0332,6.52380416666667,96.2444083333333
2011-09-06,69.661,277.454791666667,13317.4154,-1150.3731,30.1502583333333,4642.4529,10.9254416666667,127.298141666667
2011-09-07,71.615,276.763541666667,8223.7164,-702.5367,50.4325916666667,3469.5548,6.71145416666667,123.288220833333
2011-09-08,45.523,274.230625,95.9227,-151.0008,76.2974166666667,2338.6064,3.88969583333333,170.086595833333
2011-09-09,33.66,274.63,256.3859,-177.2845,58.6981791666667,2500.1761,3.19521666666667,156.0066
2011-09-10,28.361,274.899166666667,2733.7448,-512.7418,44.6149375,1971.7492,4.844975,144.199116666667
2011-09-11,43.499,278.268333333333,5307.0205,-532.6077,33.4754458333333,2252.9272,7.55975833333333,77.5762083333333
2011-09-12,50.852,276.397916666667,4438.1825,-576.557,29.8705125,1786.0903,7.62456666666667,84.5654458333333
2011-09-13,54.855,277.890833333333,8648.3451,-602.26,25.8394125,3001.828,7.98995833333333,73.9658
2011-09-14,50.097,276.736041666667,4281.6252,-746.4554,17.7456583333333,1665.5846,12.3428333333333,77.0142291666667
2011-09-15,35.416,274.411666666667,3887.3217,-642.8477,13.5299416666667,532.8576,12.3864208333333,105.563658333333
2011-09-16,27.641,272.868541666667,102.7472,-814.7634,6.18665833333333,240.0739,5.37523333333333,128.41705
2011-09-17,23.415,272.986458333333,81.2226,-836.0044,3.0581125,82.0824,6.8249625,132.8002125
2011-09-18,20.364,275.537708333333,1466.6915,-667.2671,1.86284166666667,136.5408,8.7789375,78.1809458333333
2011-09-19,21.478,275.922916666667,8989.8224,-314.4201,3.92305833333333,635.5178,9.66009166666667,44.9978875
2011-09-20,24.082,276.049166666667,4988.0557,-701.681,2.52405833333333,615.8763,5.77192083333333,94.0749916666667
2011-09-21,22.575,274.827916666667,1520.4884,-741.7184,0.654895833333333,90.1255,7.043075,103.330575
2011-09-22,22.212,274.509375,5290.389,-543.4574,3.19163333333333,74.941,10.4813916666667,79.3590833333333
2011-09-23,20.317,274.404375,1575.3023,-702.8424,1.24614583333333,16.9233,12.1252791666667,97.0145791666667
2011-09-24,18.472,275.469583333333,1009.7702,-330.6795,0,116.9048,5.12067916666667,48.1491291666667
2011-09-25,18.464,276.995208333333,82.1985,-462.2521,0,7.9975,5.774525,68.4064375
2011-09-26,35.955,276.742291666667,11794.977,-274.8413,0.464129166666667,1472.786,10.7651625,31.7858833333333
2011-09-27,43.122,275.401041666667,1598.7789,-687.4998,0.769295833333333,109.7634,8.5925625,78.5478333333333
2011-09-28,47.949,280.256875,3555.6405,-58.3038,0.146241666666667,520.3691,10.5401625,26.294125
2011-09-29,80.847,283.209583333333,52.8546,-548.9587,0,13.3602,10.9526208333333,87.6459375
2011-09-30,70.148,282.547083333333,216.2534,-236.2711,0,25.8472,5.93234583333333,41.106875
2011-10-01,58.575,282.758333333333,969.6372,-668.9723,0,115.1804,6.22447083333333,79.0572625
2011-10-02,67.633,279.334166666667,9437.0542,-715.1693,0,1410.6669,4.71775416666667,76.502125
2011-10-03,42.778,276.705416666667,5201.8947,-407.8992,0,747.265,8.4008875,33.2736708333333
2011-10-04,38.126,274.221875,15414.6349,-409.0875,7.33084166666667,134.5314,15.5176458333333,61.8995458333333
2011-10-05,31.984,274.409791666667,6431.7081,-292.3718,4.62872083333333,296.697,11.2783583333333,56.9973291666667
2011-10-06,54.478,273.8675,10757.504,-498.7208,1.55134583333333,522.4365,8.90467083333333,76.1446791666667
2011-10-07,40.668,271.97875,11501.0496,-274.1309,3.81487916666667,6.454,14.4940958333333,43.9290166666667
2011-10-08,31.119,269.685416666667,567.1642,-497.7777,0.03815,0,7.30657083333333,82.9158166666667
2011-10-09,25.318,270.934375,12185.1395,-156.5764,6.17371666666667,0,8.70698333333333,18.6111833333333
2011-10-10,23.56,270.179166666667,7693.6952,-56.1101,9.8296625,0,8.72234166666667,63.340925
2011-10-11,20.956,269.97125,4002.2806,-148.3291,8.049475,0,10.4720625,72.8094875
2011-10-12,18.643,271.069791666667,3474.1051,-193.6177,7.46456666666667,0.922,12.6242625,70.9752541666667
2011-10-13,16.384,269.14875,38.0092,-128.376,14.0451833333333,0,5.42692083333333,82.1725083333333
2011-10-14,14.907,268.80125,6.821,-38.0783,18.9663541666667,0,6.22039166666667,76.3817666666667
2011-10-15,14.451,271.427708333333,26.3228,41.7707,16.899875,0,5.6932625,73.6927666666667
2011-10-16,14.064,271.853125,113.0477,-50.6586,14.1848166666667,0,6.01109166666667,72.255375
2011-10-17,13.059,273.233958333333,2405.0849,-64.0776,15.1068,0,11.1327125,50.86835
2011-10-18,14.006,269.98375,7984.0813,16.0513,20.4286666666667,0.922,9.9372125,72.5743458333333
2011-10-19,12.802,267.020625,5249.6401,-8.5151,26.0301625,0,12.2600416666667,48.7566875
2011-10-20,11.053,265.99,3480.9189,19.4758,41.6266791666667,0,12.3124458333333,60.7115625
2011-10-21,9.74,268.559791666667,5165.8284,2.2829,44.761025,0,8.024575,37.8707125
2011-10-22,12.41,273.820833333333,1051.4968,40.4778,37.3730833333333,0,7.88125416666667,31.2469208333333
2011-10-23,14.087,273.486041666667,21.4464,17.7283,25.4134083333333,0,9.61128333333333,48.8194416666667
2011-10-24,11.714,271.20125,39.9611,-50.274,19.3223916666667,0,8.19667916666667,58.5021416666667
2011-10-25,10.174,271.273541666667,68.2249,2.1079,21.6493458333333,0,9.1308125,52.6110291666667
2011-10-26,8.934,271.7175,2724.7163,-45.9759,19.6593583333333,0,11.426725,31.7361416666667
2011-10-27,8.702,273.80125,2151.7167,-23.1221,19.4559208333333,2.766,10.2616416666667,35.3660208333333
2011-10-28,11.816,272.696666666667,10884.2012,-36.2963,25.1655166666667,0,10.7625,33.459975
2011-10-29,11.307,272.519791666667,213.4217,-21.6892,23.2133791666667,0.922,7.6229625,37.3497
2011-10-30,12.241,274.188125,5981.5013,9.5518,20.4350291666667,42.3937,7.92628695652174,29.9488217391304
2011-10-31,17.911,275.156875,1448.1171,47.9208,17.7647083333333,189.8147,6.0849125,15.3914083333333
2011-11-01,27.258,277.096458333333,4019.7595,22.1916,9.75338333333333,566.7137,9.62342083333333,18.8815833333333
2011-11-02,36.742,272.611875,1029.8934,-108.2487,4.50147083333333,110.1462,5.016425,26.953225
2011-11-03,26.468,274.767291666667,170.7301,-87.2699,3.2997125,47.7658,8.28909583333333,17.4134666666667
2011-11-04,22.126,275.314583333333,2277.0461,-124.9577,2.75931666666667,171.5198,8.31944166666667,18.81135
2011-11-05,25.377,275.650833333333,2204.9955,-91.8059,2.6130625,148.6464,7.92753333333333,18.3084958333333
2011-11-06,31.208,274.063958333333,3030.8922,-80.4325,5.2010375,129.9196,5.31345,17.7367958333333
2011-11-07,25.879,273.436666666667,0,-124.7242,6.52995416666667,-0.0888,9.49655416666667,19.237025
2011-11-08,20.837,275.761041666667,0,-4.8904,6.10400416666667,-0.0888,4.58340416666667,32.3807166666667
2011-11-09,17.677,273.546666666667,0,-19.4316,5.5063125,-0.0888,8.1567125,29.1905666666667
2011-11-10,15.312,270.548125,13.3101,26.0938,5.5826125,-0.0888,5.771025,26.331275
2011-11-11,13.171,270.365208333333,0,5.6824,5.6334625,-0.0888,5.21335833333333,25.9888416666667
2011-11-12,9.922,268.406875,1534.2869,-39.5431,5.61442916666667,-0.0888,7.18728333333333,26.8922666666667
2011-11-13,10.354,270.88375,1987.7107,-17.6971,5.69706666666667,-0.0888,11.485925,9.86067083333333
2011-11-14,9.194,269.311041666667,140.8083,-29.8374,3.280625,-0.0888,11.3573208333333,17.5690875
2011-11-15,6.395,267.701458333333,0,-4.8905,2.02814583333333,-0.0888,3.1641,23.4179666666667
2011-11-16,5.457,266.979166666667,0,-1.0881,6.15479166666667,-0.0888,5.22552916666667,25.60135
2011-11-17,5.231,265.0775,0,0.7464,2.33967916666667,-0.0888,4.08740416666667,21.3474208333333
2011-11-18,5.269,271.097291666667,10444.0115,20.4241,3.98655416666667,61.2777,7.44984583333333,5.51239166666667
2011-11-19,4.913,274.655625,4923.2543,42.8364,3.630325,519.9091,5.71489166666667,3.1988375
2011-11-20,5.327,273.78125,1197.2858,28.5285,2.86736666666667,68.5642,5.25079583333333,7.10635416666667
2011-11-21,6.275,272.727916666667,27.7235,21.3247,2.8991625,-0.0888,3.5687875,16.2164125
2011-11-22,7.361,271.285625,44.3568,-6.6578,4.33624166666667,-0.0888,5.73550416666667,11.6962833333333
2011-11-23,6.735,272.047291666667,13240.9742,-57.6532,4.5904875,-0.0888,10.8430958333333,8.512675
2011-11-24,7.72,269.114166666667,4984.2149,4.5486,7.4836125,-0.0888,9.9613875,10.7169041666667
2011-11-25,8.447,270.460208333333,19774.9808,-63.1564,14.5728166666667,-0.0888,16.0096,10.9264875
2011-11-26,7.431,267.876875,22713.8551,-6.1572,36.1077625,-0.0888,11.42255,9.67479166666667
2011-11-27,9.719,269.238333333333,24681.5758,4.4819,65.7556875,-0.0888,12.6424458333333,7.91565833333333
2011-11-28,9.686,267.848541666667,4223.7305,21.2579,71.8785875,-0.0888,12.1771208333333,9.50437916666667
2011-11-29,9.93,272.317708333333,11333.0969,102.9038,70.2637041666667,-0.0888,12.1935458333333,8.097525
2011-11-30,16.243,269.333125,14371.738,-5.1233,78.7389416666667,-0.0888,12.3755083333333,8.1201375
2011-12-01,13.591,269.979583333333,14964.7742,63.7417,92.4725458333333,0.0888,16.5350166666667,7.06197916666667
2011-12-02,11.203,264.026666666667,1140.7475,12.9184,110.8666375,0.0888,10.9764083333333,8.33353333333333
2011-12-03,9.966,264.385625,8137.133,38.3732,108.5712375,0.0888,12.5343625,9.10357916666667
2011-12-04,9.738,263.859791666667,3897.0114,92.1527,115.959408333333,0.0888,17.5016666666667,9.10315
2011-12-05,7.679,264.874375,12727.1451,23.106,137.00475,0.0888,17.959,5.874025
2011-12-06,7.366,259.608125,393.763,20.38,142.644445833333,0.0888,5.50539583333333,6.87735
2011-12-07,7.382,260.352083333333,464.6258,20.8106,138.206329166667,0.0888,6.37279166666667,7.71464166666667
2011-12-08,6.702,258.903958333333,3295.1309,21.1833,135.9047875,0.0888,10.2823291666667,8.8662875
2011-12-09,6.255,263.764166666667,3306.3739,24.3403,131.479675,0.0888,7.30372916666667,6.61815
2011-12-10,5.936,263.897916666667,2010.3866,12.6606,136.782166666667,0.0888,7.86702083333333,6.52167916666667
2011-12-11,5.579,263.167708333333,2767.5033,14.0377,139.191925,0.0888,8.07978333333333,6.36980416666667
2011-12-12,5.225,265.362291666667,2489.6416,28.4153,148.563933333333,0.0888,6.36879166666667,5.21142916666667
2011-12-13,4.925,265.775625,5373.0084,43.5099,154.146354166667,0.0888,11.7532083333333,4.36215416666667
2011-12-14,4.626,266.942291666667,4360.5118,75.3069,158.005541666667,0.0888,14.5022083333333,6.1824875
2011-12-15,4.465,267.179375,1944.0018,44.2849,160.199125,0.0888,7.98261666666667,5.993
2011-12-16,4.262,263.9225,394.8847,33.4948,160.968391666667,0.0888,3.58303333333333,6.06132083333333
2011-12-17,4.237,262.4175,2947.5056,11.5119,161.5090375,0.0888,5.13755833333333,5.48520416666667
2011-12-18,4.215,263.675625,1756.1205,15.9603,161.985966666667,0.0888,12.689625,4.84273333333333
2011-12-19,4.092,266.329583333333,1667.2575,18.8875,157.230020833333,0.0888,12.3156666666667,4.61729583333333
2011-12-20,3.467,261.766458333333,633.381,14.8123,160.904983333333,0.0888,4.57811666666667,5.77328333333333
2011-12-21,3.312,261.971458333333,798.7467,19.3176,163.2257875,0.0888,6.89679166666667,6.58519166666667
2011-12-22,3.939,266.437083333333,3385.1414,31.7153,159.1692,0.0888,8.46005833333333,5.115325
2011-12-23,4.626,269.244583333333,9661.5142,132.0708,152.779329166667,0.0888,11.3294416666667,6.35940416666667
2011-12-24,5.244,265.256666666667,3820.52,69.3093,156.403383333333,0.0888,11.3476583333333,6.55489583333333
2011-12-25,5.054,271.163958333333,21880.1646,89.7995,163.931445833333,0.0888,18.4895875,4.364025
2011-12-26,5.36,272.256666666667,38452.5657,18.1701,173.6021375,0.0888,16.4807208333333,3.40833333333333
2011-12-27,12.868,267.723333333333,12483.012,-158.6644,170.518466666667,0.0888,20.1808666666667,5.79495416666667
2011-12-28,4.5,267.443541666667,4041.0123,-1.66,160.364479166667,0.0888,8.69957916666667,4.97495
2011-12-29,4.439,267.101666666667,2647.1278,12.0575,160.943020833333,0.0888,7.83770833333333,5.3269875
2011-12-30,4.378,264.071041666667,749.2679,18.3998,175.032679166667,0.0888,11.1338541666667,7.37452916666667
2011-12-31,4.317,260.666875,649.1244,-1.4304,182.198225,0.0888,7.46913333333333,6.80567083333333
2012-01-01,8.605,265.188333333333,7711.3881,-2.5665,180.29075,0,7.30692916666667,5.17440416666667
2012-01-02,7.887,264.819791666667,703.7577,35.3311,181.098208333333,0,6.28955,6.10475416666667
2012-01-03,7.072,263.952708333333,4329.4708,36.1039,176.666770833333,0,10.9187708333333,6.90916666666667
2012-01-04,6.009,265.27375,6005.7474,32.2018,182.948604166667,0,13.0523291666667,5.83158333333333
2012-01-05,5.584,260.702083333333,127.2094,30.3474,197.991858333333,0,5.95655416666667,7.23595833333333
2012-01-06,4.937,264.430625,1936.0538,39.6192,204.9221125,0,14.1611583333333,6.28369583333333
2012-01-07,4.564,265.338125,3313.3792,11.4952,208.0694875,0,5.46827916666667,6.38787083333333
2012-01-08,4.167,261.563958333333,502.6757,21.7716,208.107620833333,0,6.05401666666667,9.31550416666667
2012-01-09,3.915,263.673333333333,7192.6634,-4.8844,213.728145833333,0,9.6484625,5.13729583333333
2012-01-10,3.693,266.926041666667,9392.1181,68.0522,231.645445833333,0,9.0881375,7.41627916666667
2012-01-11,3.625,266.621666666667,13134.3827,12.1136,261.121670833333,0,12.4403416666667,8.17398333333333
2012-01-12,3.644,265.924375,13047.1883,-0.982400000000001,269.800504166667,0,17.8455291666667,9.3489625
2012-01-13,3.743,265.860625,9159.0045,29.8455,270.6205625,0,19.4998333333333,8.93805833333333
2012-01-14,3.644,265.552291666667,1187.7771,10.5684,273.062066666667,0,10.9107208333333,10.3164208333333
2012-01-15,3.556,268.22625,1097.0214,15.9765,286.306166666667,0,8.37117916666667,8.5189375
2012-01-16,3.461,266.453958333333,218.8495,21.8875,294.4318125,0,4.68435833333333,10.0534458333333
2012-01-17,3.432,265.80875,32.0004,35.1377,299.264104166667,0,5.2571875,13.6172916666667
2012-01-18,3.528,265.91375,6695.2946,16.8264,304.8591,0,8.766875,7.4819625
2012-01-19,3.556,263.030416666667,1403.1007,41.0875,307.9873625,0,6.68853333333333,14.444675
2012-01-20,3.376,262.333333333333,88.9393,21.0377,317.638925,0,5.6223375,14.1768375
2012-01-21,3.247,261.576041666667,3648.8119,-11.4518,320.436629166667,0,9.89120416666667,11.8563791666667
2012-01-22,3.585,261.630833333333,242.872,15.9767,318.0077625,0,6.62795416666667,15.61245
2012-01-23,3.358,258.123541666667,64.0282,21.8488,320.3730625,0,4.63862083333333,16.901325
2012-01-24,3.131,259.447291666667,1.7352,26.1755,321.803570833333,0,3.87464166666667,19.5206416666667
2012-01-25,2.905,258.3025,406.5799,12.7315,318.325675,0,10.5150833333333,17.8589333333333
2012-01-26,2.739,261.028958333333,508.016,-5.5797,311.2999625,0,14.1174,14.2220958333333
2012-01-27,2.541,263.319583333333,1374.6244,-2.0257,319.133158333333,0,13.0191916666667,16.61815
2012-01-28,2.367,261.248541666667,183.2565,13.5427,326.260520833333,0,6.78076666666667,21.470475
2012-01-29,2.236,258.215833333333,38.2272,20.0715,327.951833333333,0,6.46265,24.2789333333333
2012-01-30,2.117,257.096458333333,18.6502,16.7879,327.843729166667,0,5.9037125,25.5016
2012-01-31,2.009,260.405625,-0.0456,-2.8753,327.64665,0,1.66252083333333,28.7534458333333
2012-02-01,1.911,260.116666666667,0.8661,-1.4733,328.587808333333,-0.0456,2.1088625,28.5761333333333
2012-02-02,1.835,258.275,3218.42,3.3593,330.9466,-0.0456,4.3673875,19.00465
2012-02-03,1.797,257.39375,1693.599,-5.1426,327.818295833333,-0.0456,4.69440416666667,21.9262333333333
2012-02-04,1.736,259.343333333333,441.3633,16.7664,326.476641666667,-0.0456,4.81346666666667,26.6248916666667
2012-02-05,1.706,260.832083333333,2490.6285,16.3665,327.067983333333,-0.0456,7.29192916666667,23.2646541666667
